"job_id","company_id"
7448,124
4442,124
4441,124
12521,124
7155,46
10559,172
7156,46
1850,173
3966,79
3967,79
10561,172
3968,79
410,69
11796,137
7335,154
9834,154
11797,137
8913,173
6581,154
13213,154
3697,154
4440,124
12522,124
4953,217
7079,13
6049,240
9290,243
11798,137
11799,137
9088,138
11801,137
11802,137
11803,137
4438,124
8944,124
4437,124
12523,124
9987,187
5308,205
1887,167
2728,34
6644,214
5460,242
10609,172
12524,124
12647,124
4383,124
9406,124
10299,124
4431,124
9016,34
1406,167
11804,137
2985,44
2634,43
4272,95
3823,13
2976,47
2719,34
4430,124
4429,124
7816,35
11805,137
9656,137
7464,8
7790,48
3241,104
9654,137
3250,104
9655,137
1257,12
11844,167
7320,227
12511,79
5075,217
5304,205
13070,205
9989,187
7939,167
5459,242
11452,242
4704,124
6930,167
4428,124
4427,124
9990,187
12729,124
8017,42
2371,134
7942,42
2467,127
7812,35
2694,42
4873,74
5778,214
11566,46
7818,35
883,26
11573,35
7823,35
5185,222
4024,79
4703,124
12730,124
12731,124
12732,124
12733,124
9196,167
3326,113
12734,124
12735,124
12736,124
12303,124
6598,124
4426,124
4425,124
9410,46
4423,124
12525,124
9960,167
3259,96
640,46
6696,65
5840,197
3318,113
2526,125
7534,167
13009,46
11174,228
10157,255
894,26
105,98
6088,206
6920,98
5058,217
7223,88
6976,205
12304,124
12305,124
4415,124
7328,124
7141,124
12401,124
9259,124
6597,124
9536,124
9537,124
6596,124
11175,228
4411,124
10300,124
12891,124
11109,124
11287,74
4405,124
3781,13
2062,167
7979,26
9382,227
2065,167
5858,197
676,46
2779,32
1410,181
2290,137
2289,137
4400,124
8945,124
4406,124
7998,125
10701,191
10347,174
4033,79
4032,79
5074,217
6975,205
4702,124
4682,124
4399,124
1976,167
2091,167
2962,47
12402,124
4762,124
7436,124
10350,174
12315,46
4761,124
2587,119
7820,35
10829,240
11581,256
2601,184
11582,256
1414,181
9198,167
11585,256
10679,186
5301,205
4686,124
11341,124
4760,124
13217,124
10984,74
9842,124
4396,124
4395,124
4394,124
4393,124
4392,124
12737,124
4391,124
4390,124
5384,227
12531,124
6501,246
4389,124
4388,124
351,74
352,74
4387,124
4386,124
4385,124
6685,25
3747,13
2943,44
10520,27
11342,124
4384,124
9059,124
4382,124
4381,124
4380,124
4379,124
4378,124
3404,140
184,74
718,46
6994,74
2638,43
4377,124
4376,124
4373,124
10352,67
9142,124
9141,124
9144,124
9143,124
6595,124
11015,173
9145,124
9146,124
6594,124
9147,124
1481,178
9148,124
9150,124
9149,124
4372,124
5642,74
9221,205
3334,115
9151,124
1485,178
4371,124
6593,124
4368,124
4369,124
4370,124
9152,124
9153,124
4366,124
4367,124
4365,124
4364,124
4363,124
4362,124
9981,102
4361,124
4360,124
4359,124
1520,178
1512,178
1513,178
5678,216
4357,124
4358,124
4355,124
4356,124
11584,256
4353,124
6129,211
10521,27
1517,178
6303,232
5997,248
12722,205
4354,124
4351,124
4352,124
4349,124
4350,124
4348,124
1532,178
4347,124
4346,124
4345,124
10878,124
4344,124
10522,27
9845,124
11500,167
6145,213
2971,47
11501,167
9846,124
9847,124
10305,124
1776,173
10306,124
10307,124
10308,124
10309,124
10310,124
8991,127
10311,124
10312,124
10313,124
10314,124
8992,127
9685,88
4023,79
4650,124
4649,124
4646,124
10353,67
13081,124
4636,124
5361,205
4630,124
4099,88
2020,167
12316,46
6279,230
2134,167
915,21
4623,124
11884,79
7673,79
4018,79
4017,79
19,46
743,46
8946,37
7801,48
5071,217
9813,217
5068,217
5289,205
4620,124
10315,124
7006,46
11466,46
9257,46
1415,181
12317,46
12417,46
12418,46
12215,46
4781,21
6058,202
2917,28
7020,21
2622,25
2621,25
1424,181
4239,88
13071,205
10316,124
10317,124
10318,124
10319,124
10320,124
10321,124
10322,124
10323,124
10324,124
4343,124
4342,124
10325,124
13010,46
10326,124
4340,124
4339,124
4338,124
11344,124
4336,124
4334,124
4330,124
4327,124
4326,124
4325,124
7683,124
4321,124
9261,124
7684,124
12322,26
911,21
2679,40
4014,79
4010,79
4619,124
11783,124
4603,124
4317,124
4316,124
6592,124
4315,124
4314,124
11552,124
4309,124
4307,124
4308,124
12318,46
4304,124
11186,46
7894,124
7895,124
7896,124
2506,125
4303,124
12892,124
914,21
7585,217
9901,74
8912,173
11696,74
8951,254
2349,134
11022,44
2361,134
6025,243
5066,217
5063,217
13197,205
13198,205
4300,124
4298,124
9903,74
4297,124
318,74
7525,178
1803,173
9491,173
6016,248
4296,124
6832,204
11553,124
7272,173
4294,124
4293,124
4292,124
12739,46
6793,46
12542,46
7019,21
995,21
913,21
9907,74
12600,209
8048,64
4009,79
4006,79
4618,124
5439,233
5442,233
5440,233
6974,233
5438,233
5437,233
5436,233
9087,161
5433,233
11554,233
7687,74
5431,233
5432,233
5430,233
7832,186
5429,233
12013,258
12012,258
12015,258
12016,258
12306,258
12307,258
12308,258
13407,233
9348,186
10514,46
11709,167
11586,21
12309,258
12017,258
2838,9
5261,225
4004,79
13199,205
5954,173
13200,205
12018,258
2142,167
12019,258
3028,54
12021,258
1786,173
12020,258
2330,134
9188,173
7401,212
12022,258
12023,258
12024,258
12027,258
12026,258
12025,258
12029,258
7099,254
12030,258
12031,258
10725,186
11463,46
916,21
9534,186
1086,21
919,21
12028,258
6040,240
4005,79
5064,217
10837,21
10355,67
13201,205
4617,124
974,21
11853,240
12032,258
12033,258
12034,258
12035,258
12037,258
12036,258
10638,236
12038,258
13003,258
12039,258
12041,258
12043,258
11958,240
12044,258
12045,258
12046,258
12047,258
9941,46
1653,173
844,46
12321,26
2737,34
2713,34
9190,173
5114,198
4964,193
7933,173
4919,83
6618,228
1657,173
7862,88
4238,88
1490,178
1495,178
4003,79
5061,217
5067,217
12048,258
12049,258
12050,258
12051,258
12052,258
12053,258
12054,258
12055,258
12056,258
7611,46
10515,46
641,46
12543,26
11189,21
2839,9
9541,9
2828,9
12057,258
12058,258
13408,258
12059,258
12060,258
12061,258
12062,258
12063,258
12064,258
12065,258
12066,258
12067,258
12068,258
12069,258
972,21
4022,79
12070,258
1093,21
12071,258
12072,258
4151,88
12073,258
12074,258
12075,258
12076,258
12077,258
12078,258
12079,258
12080,258
12081,258
12082,258
924,21
4894,112
12083,258
12084,258
12085,258
4001,79
4000,79
8950,254
11668,37
4615,124
4614,124
4613,124
4611,124
4610,124
12728,124
4608,124
4607,124
645,46
2863,33
662,46
10757,4
9358,4
11682,46
753,46
925,21
4252,88
5919,137
3954,60
2212,137
11962,137
3996,79
6725,37
11460,46
12086,258
9940,46
12087,258
12088,258
928,21
9011,137
12089,258
12090,258
12091,258
12092,258
12094,258
7254,74
12095,258
10989,74
12096,258
6799,125
9013,137
12097,258
12098,258
13409,258
12100,258
12101,258
7725,7
12310,258
9052,228
2335,134
6074,195
7051,137
9969,137
9968,137
11885,79
10789,217
10790,217
7139,254
12104,258
12893,258
12107,258
9657,184
6942,240
12108,258
12112,258
12113,258
12110,258
12116,258
12115,258
12109,258
9825,228
12114,258
12111,258
658,46
659,46
12740,46
13265,21
12311,258
12312,258
10915,34
2742,34
12360,34
2717,34
8997,186
7224,88
13066,79
999,21
661,46
7877,228
13203,254
4602,124
12297,124
6980,124
13218,258
12118,258
12119,258
12120,258
12121,258
12123,258
12124,258
12125,258
12134,258
12122,258
12128,258
13,21
12129,258
9532,186
936,21
13104,21
2673,40
2686,40
5400,228
7351,190
9620,46
13067,79
3987,79
7138,254
7430,190
7132,254
12130,258
12131,258
1749,173
12132,258
934,21
12126,258
12133,258
4889,21
6775,21
12136,258
12137,258
12139,258
1092,21
13266,21
12142,258
12140,258
12141,258
699,46
12143,258
8022,87
6690,59
2657,40
2675,40
7610,46
1804,173
11269,79
3986,79
9606,79
10791,217
13204,254
7135,254
8932,254
7133,254
4598,124
10918,28
10357,67
10358,67
11171,13
11461,46
9944,46
9280,46
1781,173
929,21
9735,21
938,21
13021,74
2643,43
12833,43
2895,28
2890,28
7131,254
10524,21
12144,258
12145,258
12146,258
12147,258
12148,258
12149,258
12150,258
12151,258
12152,258
12153,258
12154,258
12155,258
12156,258
13004,258
12157,258
6982,79
4035,165
12158,258
12159,258
12160,258
12161,258
9089,137
7910,21
12162,258
12163,258
12164,258
12165,258
12166,258
12168,258
12895,46
10836,21
946,21
10688,191
3985,79
3984,79
10787,79
3982,79
7437,79
10792,217
10875,217
12007,124
12169,258
1841,173
1842,173
9732,46
7016,46
7159,46
10815,46
10816,46
865,46
7905,21
10920,42
9758,42
1411,181
2807,25
12471,25
12362,25
12470,25
2762,34
3978,79
3976,79
1425,181
8947,79
3974,79
7039,173
12284,217
12298,124
7714,184
12170,258
2593,184
12171,258
12172,258
12173,258
12174,258
12175,258
12176,258
12177,258
12178,258
12179,258
12180,258
10817,46
9514,46
11465,46
11570,46
11023,19
2741,7
2833,9
2611,33
3973,79
5046,217
9533,186
12286,254
11571,46
7128,254
12181,258
12182,258
12183,258
12184,258
12185,258
12186,258
9123,21
10562,172
950,21
9124,21
9118,173
952,21
953,21
12187,258
12188,258
12189,258
1015,21
5358,205
1016,21
9483,205
2927,49
4912,40
4248,88
2627,40
12557,74
7549,211
11180,190
6806,98
1775,173
66,98
4578,124
4577,124
10745,74
1872,173
4595,124
3972,79
11353,21
955,21
10724,191
10279,254
12190,258
12191,258
12192,258
12193,258
12194,258
12195,258
12199,258
12200,258
12201,258
12202,258
12313,258
12204,258
12205,258
5594,253
11998,258
7444,253
11234,40
10663,236
11662,217
10706,191
10707,191
5043,217
9599,217
9583,217
9411,46
869,46
956,21
10680,191
4782,21
1397,127
8896,21
9391,254
6076,195
2915,29
10870,204
6086,42
2666,42
2718,42
8042,42
2723,42
10755,40
2691,40
2459,126
9315,46
10692,191
7281,204
867,46
11763,217
12217,46
10949,217
643,46
959,21
7122,254
7945,42
2667,42
7720,42
2934,28
1139,18
2721,42
2714,42
2702,42
5537,253
7647,42
11721,42
2736,42
9200,42
2698,42
12832,42
7943,42
10759,42
9782,40
2654,40
11393,42
4742,190
11276,190
9133,190
2671,40
2758,34
2922,28
9888,74
9890,74
5420,228
11450,171
5615,253
9330,98
964,21
1787,173
4052,165
2495,125
10671,191
4062,165
9331,98
7021,21
7124,254
5291,205
7022,18
2653,40
7615,21
13296,42
4783,21
8015,42
7721,42
2663,40
2684,40
2699,40
9234,40
11282,40
7394,40
13032,40
2678,40
6831,40
9781,40
2669,40
2682,40
13164,40
2672,40
1624,173
1631,173
13165,40
4911,40
2656,40
7398,44
2662,40
2986,44
2987,44
968,21
7357,46
5474,253
12222,21
7876,254
1656,173
2009,167
2668,40
9015,40
7379,173
1662,173
2705,40
9588,171
2677,40
2990,44
13163,40
2984,44
9353,40
2633,43
6947,43
2631,43
11021,43
2635,43
2645,43
9235,43
39,107
9230,40
2630,43
9759,43
2636,43
4065,165
6628,21
9658,43
2646,43
9484,205
2640,43
13033,43
873,46
5038,217
2639,43
13297,204
7539,34
2740,34
2732,34
2755,34
11306,28
2752,34
6705,96
12587,28
13166,34
12361,28
2761,34
2928,28
2919,28
2715,34
2921,28
9784,28
12834,28
7541,28
12836,28
12468,28
2905,28
7282,25
2913,28
2900,28
12469,25
12589,28
11367,173
11184,216
2810,25
8044,32
7116,254
973,21
4831,25
13034,28
2818,25
2809,25
12363,25
2817,25
2858,9
2826,25
2852,9
2832,9
12593,25
2620,25
2840,9
2814,25
2815,9
4832,25
2860,9
7055,9
2834,9
2836,9
4788,77
7134,254
1040,21
2864,9
2831,9
11307,9
7726,201
6091,206
5035,217
9703,124
11914,46
2846,9
12592,9
11397,9
2842,9
7696,46
2763,32
11398,9
2778,32
2775,32
2609,33
2768,32
9662,33
2769,32
2871,33
2774,32
2875,33
2764,32
7616,21
11280,32
2843,33
2853,33
9360,32
2849,33
7173,47
7909,21
4597,124
7741,96
4864,98
10830,124
7026,98
7114,254
7113,254
7395,32
2854,33
10114,17
9945,21
7908,21
12933,173
12802,262
10119,17
10115,17
12696,17
10117,17
10118,17
10121,17
11720,29
7592,253
2912,29
2902,29
2893,4
10919,29
2879,4
11144,29
6687,4
9098,29
7543,4
2884,4
11143,29
2881,4
13035,29
11399,4
7220,171
2961,47
4232,88
8983,46
9128,254
9160,46
981,21
6130,212
12223,21
12287,254
2700,42
11395,42
2965,47
6335,238
2888,4
162,77
9568,77
12595,4
983,21
7530,173
2747,24
2876,30
1768,173
1770,173
2889,4
4282,171
2569,122
2608,30
2886,4
2897,4
3209,96
11757,88
10368,67
10366,67
11165,88
4276,95
7325,254
2926,28
7286,53
3706,154
4596,124
4856,88
5017,217
9623,46
724,46
9267,46
22,46
5016,217
12224,21
982,21
9322,21
9473,21
5015,217
2749,34
9797,235
9818,254
7723,42
2720,42
2771,32
2892,4
12944,4
2880,4
6085,195
13298,4
10369,67
4780,21
4855,88
5009,217
5008,217
5006,217
5575,253
5001,217
11568,46
2757,34
5610,253
5609,253
9161,46
2710,42
885,46
984,21
12905,21
10855,77
12655,21
992,21
11485,173
1102,21
9448,206
3034,54
2735,42
2689,42
6082,195
6078,195
4451,124
4231,88
9349,40
1174,15
9486,13
2655,40
12716,88
4992,217
4973,217
937,21
10370,67
5251,200
7352,26
805,46
10374,67
997,21
12742,21
9502,200
2731,42
998,21
9848,124
2024,167
10886,21
13013,21
12421,21
1050,21
2624,40
2693,40
11970,4
9226,7
10372,67
11759,88
10340,45
9413,200
3570,160
5173,222
11658,88
6150,213
745,46
1189,12
4258,95
5090,217
9061,46
7438,217
8668,74
3942,13
717,46
12584,42
2625,40
806,46
807,46
13267,21
10730,21
7391,196
2659,40
10560,172
5056,217
802,46
9125,21
10525,21
9201,42
12285,73
797,46
887,46
9693,73
6300,232
3677,176
6169,218
6738,88
4259,95
4198,88
3083,71
7961,73
11118,21
11392,42
7981,21
2724,42
6324,234
9474,21
10888,21
13105,21
310,74
11394,42
2806,25
13036,4
10758,4
5667,216
5666,216
6149,213
12538,46
4545,124
5225,222
3296,116
798,46
3067,71
1082,21
4196,88
12744,21
12743,21
1069,21
8792,74
8845,74
746,46
5167,222
5095,217
5242,222
5239,222
3218,91
1668,173
11065,13
11061,13
2937,28
10339,45
1201,12
3989,79
3246,104
9017,28
1748,173
3993,79
3991,79
8851,74
6849,104
2619,7
6066,199
13169,50
11512,199
3258,101
10354,67
14,46
6423,245
8793,74
4586,124
8799,74
7667,95
4265,95
5086,217
2830,9
11971,206
3494,144
6068,199
824,46
9217,228
2896,4
9409,74
12906,21
11590,21
7452,21
10371,67
1253,12
1197,12
8863,74
9278,12
8046,206
1219,12
2255,137
5176,222
1952,167
6072,199
11513,199
4834,32
823,46
2991,44
2273,137
1632,173
7149,12
7669,88
11438,217
11464,46
6972,228
7949,85
6953,230
11569,46
12907,21
5082,217
11057,13
10608,172
8870,74
7338,217
1633,173
9166,12
11047,13
11723,206
9982,187
3211,96
6061,201
4223,88
9451,211
10922,206
10345,174
6063,201
11312,206
4260,95
4257,95
6891,88
6751,228
1106,21
10363,67
5080,217
825,46
6683,34
6898,74
9326,8
12320,46
799,46
11092,13
1042,21
1044,21
7927,8
8003,173
3010,54
7126,254
3181,92
11059,13
7703,8
6728,37
6730,37
6735,37
8830,74
1265,12
7283,34
9005,167
9783,28
6062,201
6060,201
9582,217
5357,205
11052,13
7817,35
5398,228
8903,8
821,46
9323,21
8924,227
967,21
3062,71
160,77
8841,74
8905,8
4407,124
10889,21
7025,8
9986,187
1053,21
5131,222
3141,80
6153,215
5302,205
1335,8
740,46
1000,21
1270,12
3599,160
1054,21
11238,206
3574,160
3700,154
6065,201
7728,47
8836,74
5339,205
1269,12
6084,195
11050,13
6097,206
7701,8
6156,215
1373,112
4166,88
8054,232
6083,195
7868,88
3715,154
4956,193
4121,88
4108,88
4221,88
4054,165
11972,206
12597,206
902,26
7014,46
3202,91
12656,21
1055,21
8712,74
7364,21
1059,21
4593,124
1062,21
4534,124
11338,253
7605,74
9687,88
10346,174
12540,46
12653,46
7221,88
3423,135
9073,74
10003,187
13011,27
1063,21
5833,197
5347,205
5346,205
11095,13
6828,7
4091,88
4092,88
5149,222
7392,204
2629,40
4341,124
6099,206
1722,173
5145,222
5851,197
12878,88
9808,88
1065,21
2959,47
5859,197
12596,206
9788,206
6591,106
9988,187
3365,114
5512,253
5517,253
80,98
5532,253
11992,88
4173,88
1100,21
6375,235
11350,46
5844,197
1067,21
12908,21
2823,25
6820,167
11076,13
2759,34
2969,47
3811,13
7865,88
9099,19
2970,47
4835,19
6612,183
4719,183
5940,248
2051,167
7747,235
7119,254
3400,135
9021,206
10761,47
10002,187
4211,88
4213,88
9991,187
4212,88
7115,254
11079,13
2923,50
2925,50
9069,197
11081,13
9417,74
3029,55
7081,88
2610,28
5889,197
4737,190
5415,228
5414,228
4153,88
5810,214
7005,46
11563,46
12323,21
9179,69
7704,21
3416,140
9224,13
8701,74
2891,28
12598,206
2945,47
2952,47
5276,225
7874,217
858,46
5850,197
8869,74
6538,249
5881,197
5392,227
7797,48
11078,13
11072,13
10004,187
3001,58
11790,46
787,46
907,21
9608,21
6509,249
7705,21
6842,209
6698,65
2722,34
7454,21
3076,71
996,21
3050,70
1777,173
6528,249
8925,227
8045,206
2978,47
6096,206
9389,79
45,107
189,74
12718,217
7678,253
11080,13
11083,13
7358,21
7236,21
2628,40
7237,21
5887,197
6213,219
12646,124
5296,205
870,46
10893,197
3552,168
3533,144
6527,249
2968,47
11140,191
2956,47
10917,28
978,21
5287,205
3264,96
5896,194
6945,25
8879,74
2977,47
9101,47
2955,47
12364,47
4236,88
5070,217
5326,205
11093,13
10505,27
3610,179
6970,251
3136,83
5863,197
9621,46
6993,74
4866,74
11088,13
12221,21
1074,21
11591,21
5964,248
1048,21
10506,27
1078,21
7453,21
7363,21
11024,206
7729,47
7604,74
9431,8
7869,88
11119,21
3659,179
6892,88
7350,190
13037,47
2967,47
2957,47
2963,47
11313,56
1084,21
7626,8
5310,205
3940,13
7200,21
4724,190
6846,83
3335,113
5360,205
1088,21
11813,21
3939,13
3933,13
2685,42
9859,74
5995,248
6684,28
10891,197
10527,197
7003,216
1079,21
1294,8
6792,46
6242,83
6270,230
6258,230
6265,230
4217,88
4216,88
2958,47
11237,47
9354,47
13172,59
4269,95
5062,217
5316,205
6995,74
11462,46
926,21
2298,137
2299,137
7356,46
7002,216
927,21
1087,21
10980,21
9066,21
5315,205
8931,205
5309,205
11110,194
2803,25
6152,215
3932,13
9100,47
6839,47
1436,178
12698,47
8684,74
8667,74
7545,47
9450,208
11515,47
13301,47
12505,37
11274,13
12325,18
9707,18
10977,21
6430,247
3929,13
11686,21
1090,21
1094,21
2850,9
6631,21
9485,13
7674,13
3928,13
11471,21
3927,13
3926,13
3925,13
3921,13
5210,222
6890,88
4209,88
8719,74
7699,8
3920,13
12472,47
9762,47
9355,47
10760,47
11637,49
9236,49
6835,49
11635,49
7907,21
1096,21
12745,21
3071,71
3009,58
9064,46
7365,21
2756,34
4125,88
5238,222
7232,69
2999,56
11811,21
5051,217
7702,8
7370,8
2703,40
3918,13
3917,13
3916,13
3915,13
11310,49
13302,49
11146,55
6886,88
3412,141
3011,56
2933,49
3409,142
1124,18
7174,49
2997,56
2942,49
9475,21
7708,21
6691,65
5957,173
2794,35
9392,13
7707,21
7796,48
7706,21
11916,21
10818,18
3912,13
3911,13
3859,13
3910,13
12882,13
8844,74
3908,13
12723,13
2993,53
161,74
1116,18
1913,167
10732,18
656,46
8900,8
3515,144
3541,144
3119,85
7417,245
1186,12
652,46
9695,200
3948,13
9222,13
3946,13
6833,204
5152,222
2808,25
4794,74
5641,74
3904,13
10887,21
10979,21
1001,21
1002,21
1118,18
4795,74
9629,18
10952,13
11725,56
13038,56
12599,54
9202,56
903,21
208,74
3005,54
2994,53
6131,212
7917,74
5387,227
7694,46
685,46
222,74
10847,74
13012,21
357,74
6768,74
3598,160
5644,74
9199,196
687,46
1121,18
7982,18
9811,88
7586,217
3900,13
4015,79
4013,79
4012,79
4011,79
4008,79
230,74
231,74
11097,13
6829,204
1125,18
8901,8
4117,88
5682,216
6635,74
10731,18
7399,55
3024,55
10921,53
7393,204
1659,173
696,46
177,74
1010,21
9424,18
2801,35
13068,217
3898,13
1083,21
9393,13
9425,18
9426,18
251,74
253,74
254,74
7248,74
256,74
2995,55
3047,53
1142,18
10955,13
10733,18
10162,255
6665,167
262,74
1970,167
8754,74
1959,167
6841,55
3980,79
3042,53
11145,55
7152,46
5028,217
3,12
12717,88
650,46
5037,217
7987,74
11060,13
698,46
190,74
9316,46
7153,46
1835,173
9427,18
1838,173
1837,173
10734,18
6674,173
7439,13
7948,71
147,77
8891,46
7427,13
709,46
3051,75
3565,168
5861,197
7947,70
2650,40
12838,53
3033,55
3035,53
3038,53
4106,88
5032,217
11572,46
9790,212
11424,249
683,46
3059,78
706,46
11056,13
11469,21
302,74
11589,21
7901,46
9957,167
4872,74
9233,40
7147,74
11470,21
9428,18
11055,13
11054,13
11053,13
4182,88
10517,27
11025,55
6109,207
10793,217
13174,208
9667,59
340,74
6998,74
7921,74
1682,173
770,46
7614,46
2729,42
343,74
11120,18
3596,160
6894,88
4096,88
2938,49
369,74
3852,13
4207,88
12977,88
11048,13
362,74
4880,74
367,74
7688,74
2674,40
7000,74
371,74
203,74
1617,173
1623,173
7675,13
1151,18
10735,18
2709,40
6119,210
2701,40
5958,167
3658,179
383,74
384,74
11166,88
800,46
7257,74
8656,74
4802,74
4277,95
4647,124
8021,87
4205,88
5019,217
3892,13
3105,64
5079,217
389,74
390,74
391,74
392,74
393,74
801,46
12218,46
9730,46
9003,173
7373,74
7001,74
4549,124
4267,95
2658,40
6121,210
13170,59
13173,59
9429,18
9430,18
7047,167
8669,74
5848,197
7753,73
1160,15
1161,15
3891,13
3890,13
3889,13
10762,208
12601,208
3041,64
6114,207
9636,173
9156,46
4090,88
5884,197
5042,217
8671,74
2061,167
11401,207
209,74
7146,74
9917,74
6112,207
5759,216
8688,74
10277,217
4920,83
211,74
6080,199
11051,13
1163,15
1256,12
235,74
10278,60
240,74
317,74
322,74
5709,216
11064,13
1162,15
3885,13
1165,15
9668,207
6116,207
6069,199
11191,15
7345,88
6126,211
7234,46
7288,211
165,77
3838,13
1942,167
1943,167
4803,74
3189,92
4109,88
9750,167
2637,43
6227,219
3106,64
12901,46
5374,205
12225,21
1064,21
9867,74
5005,217
11069,13
11073,13
3882,13
11812,21
9352,40
1166,15
1167,15
1244,12
5681,216
1168,15
6791,46
1169,15
3881,13
5674,216
3036,53
10582,172
864,46
1171,15
9020,4
7550,211
10588,172
3043,64
9238,211
3101,64
6128,211
3103,64
9607,21
1170,15
6089,206
10125,85
5030,217
5029,217
3273,96
3040,53
5760,216
6285,230
4189,88
1246,12
1172,15
1173,15
10737,15
10739,15
5002,217
5055,217
4187,88
6108,209
3876,13
3874,13
3873,13
12266,211
7648,59
9869,74
1626,173
228,74
10890,12
9873,74
3108,64
10821,74
6122,211
6694,65
11085,13
3854,13
11086,13
6997,74
9609,21
7619,21
1179,15
1181,12
1182,12
8047,211
6143,213
11241,65
7396,34
6147,213
3584,162
6692,65
6148,213
8813,74
12604,71
6837,47
2013,167
4157,88
4154,88
6734,37
4863,69
10956,13
13106,12
12602,71
67,98
64,103
104,98
6747,88
11243,71
4204,88
6709,141
5365,205
4990,217
4983,217
962,21
7813,35
5012,217
10954,13
258,74
12393,13
3867,13
126,98
4152,88
8843,74
7854,13
6138,212
2344,134
3055,70
881,46
10507,27
4075,88
188,74
7814,35
7137,254
7815,35
10283,13
1184,12
11192,12
8897,12
6693,65
6146,213
6695,65
6134,212
6748,88
4971,217
1625,173
3065,71
3000,58
194,74
3003,58
6990,253
2068,167
882,46
9734,46
12226,21
10838,21
1120,18
7689,74
4247,88
11193,12
1187,12
3938,13
3936,13
8848,74
8847,74
3935,13
10120,17
10957,13
7176,212
9669,212
6844,215
9286,194
6159,215
6135,212
1403,161
3118,87
314,74
316,74
339,74
2878,4
11761,88
9319,46
785,46
1188,12
10740,12
11659,88
11888,13
7730,58
12632,13
11096,13
2824,25
344,74
3072,71
10923,215
271,74
1191,12
1192,12
11814,12
10763,212
9544,101
3081,71
7344,88
3600,160
10741,12
6154,215
6700,212
11726,215
12989,13
9694,254
9887,74
9067,21
10981,21
3923,13
7587,13
3922,13
3771,13
1627,173
12367,212
2998,56
3354,106
3399,106
5898,194
3224,101
7120,254
5007,217
366,74
4243,88
4242,88
12324,21
10840,12
6155,215
81,98
9789,212
4837,66
9900,74
6703,215
6158,215
9103,66
1081,21
7085,254
9423,18
12909,12
12228,12
12910,12
12229,12
9110,230
1711,173
7324,254
6434,247
993,21
7755,73
13086,13
3862,13
3861,13
11863,215
3048,66
9240,215
3095,66
3093,70
6910,21
6021,243
1008,21
6605,157
1006,21
1026,21
5422,228
3057,71
12848,263
12855,263
3096,80
10842,12
1057,21
6949,58
1009,21
12911,12
12230,12
10839,12
12423,12
102,98
10122,199
3058,71
3078,71
5838,197
1108,21
1099,21
1043,21
1045,21
1046,21
3088,71
3085,71
2132,167
10764,71
1666,173
1196,12
3074,71
1194,12
3740,13
6348,235
7743,232
374,74
7716,173
3210,91
7591,253
2981,54
9496,88
1267,12
1289,8
4150,88
6789,46
1107,21
6780,12
7911,12
1198,12
3909,13
7179,232
6354,235
3907,13
7551,71
3075,71
11244,71
3082,71
3583,160
2983,54
12845,71
3019,54
3073,71
3769,13
6715,246
2869,33
4891,12
3070,71
12839,71
979,21
69,98
6206,219
6209,219
6273,230
3098,83
886,46
1164,15
6582,12
7913,12
7756,73
3903,13
1750,173
12603,71
1751,173
6744,88
3066,71
3171,92
2910,29
4766,69
6246,224
1051,21
301,74
3293,116
9894,74
1052,21
10851,74
7060,71
3442,123
179,74
28,69
4234,88
6702,71
77,98
7914,12
3392,106
182,74
1203,12
3129,87
7253,74
117,98
9849,74
9665,33
1688,173
7256,74
2861,33
1204,12
1778,173
3355,106
3382,106
5085,217
3025,54
1785,173
3846,13
300,74
3054,78
5718,216
12605,71
1779,173
12840,263
3064,71
12841,263
10897,74
6212,219
1788,173
394,74
1699,173
1202,12
5879,197
4026,79
4787,18
2848,9
3301,96
1812,173
1806,173
7451,21
6077,199
7544,196
6782,12
9476,12
1811,173
6398,239
7255,74
6544,249
1843,173
1844,173
1845,173
1846,173
4229,88
10951,13
1847,173
1848,173
1849,173
1895,167
3839,13
1851,173
3087,71
1852,173
1854,173
1855,173
12843,263
1856,173
2989,44
9897,74
9898,74
4219,88
9542,71
6215,219
9899,74
1862,173
7757,73
3836,13
1126,18
4228,88
10982,18
7577,88
6107,209
6765,74
3401,106
5897,194
1205,12
1302,8
1924,167
11354,12
9401,154
1211,12
13268,12
12844,263
1931,167
5411,228
12852,263
9219,228
3604,160
11639,71
2716,42
4240,88
8930,79
6205,219
1999,167
7700,8
6681,42
2029,167
9515,46
1964,167
11592,12
8034,141
10844,12
3109,87
7069,144
191,74
2073,167
7177,96
9356,42
7554,106
7758,73
1258,12
3894,13
2726,42
204,74
1176,15
12854,263
2109,167
2099,167
2026,167
3529,144
6123,210
2156,161
7677,193
12853,263
6184,219
4224,88
9282,15
2202,137
2696,42
4222,88
13269,12
2227,137
2228,137
6378,235
2204,137
2208,137
12657,12
2215,137
6400,241
2216,137
3717,13
3330,113
1493,178
13088,13
13040,71
12847,263
4319,124
13041,71
12842,263
12699,71
12850,263
3951,60
9815,217
2960,47
10766,71
6446,247
7461,8
3983,79
13304,71
4220,88
9933,74
11409,219
6422,245
2229,137
9738,12
11122,12
2230,137
2231,137
2232,137
3608,176
1226,12
11355,12
3833,13
13076,13
3830,13
1229,12
9452,212
205,74
2953,47
9683,228
2238,137
2239,137
2240,137
6996,74
12846,263
13305,71
3053,70
1272,12
3979,79
10288,228
7546,206
5120,198
9178,8
9934,74
